18:51 , 100.00,  10.00, 64,14/10/96
18:54 , 100.00,  12.90, 64,14/10/96
18:57 , 100.00,  28.57, 64,14/10/96
19:0  , 100.00,  24.24, 64,14/10/96
19:3  , 100.00,  45.71, 64,14/10/96
19:6  , 100.00,  10.06, 64,14/10/96
19:9  , 100.00,   1.18, 64,14/10/96
19:12 , 100.00,  30.77, 64,14/10/96
19:15 , 100.00,  13.91, 64,14/10/96
19:18 , 100.00,  16.49, 64,14/10/96
19:21 , 100.00,  14.95, 64,14/10/96
19:24 , 100.00,   2.20, 64,14/10/96
19:27 , 100.00,  10.19, 64,14/10/96
19:30 , 100.00,  27.12, 64,14/10/96
19:33 , 100.00,  50.00, 64,14/10/96
19:36 , 100.00,   2.81, 64,14/10/96
19:39 , 100.00,  12.12, 64,14/10/96
19:42 , 100.00,  32.65, 64,14/10/96
19:45 , 100.00,  25.40, 64,14/10/96
19:48 , 100.00,  28.57, 64,14/10/96
19:51 , 100.00,   6.84, 64,14/10/96
19:54 , 100.00,  12.50, 64,14/10/96
19:57 , 100.00,  39.02, 64,14/10/96
20:0  , 100.00,  37.21, 64,14/10/96
20:3  , 100.00,  45.71, 64,14/10/96
20:6  , 100.00,  43.24, 64,14/10/96
20:9  , 100.00,  20.78, 64,14/10/96
20:12 ,  60.00,   1.36, 64,14/10/96
20:15 , 100.00,   1.01, 64,14/10/96
20:18 ,  60.00,   1.08, 64,14/10/96
20:24 , 100.00,   2.00, 64,14/10/96
20:27 , 100.00,  22.86, 64,14/10/96
20:30 , 100.00,  22.54, 64,14/10/96
20:33 , 100.00,  30.77, 64,14/10/96
20:36 , 100.00,   1.76, 64,14/10/96
20:39 , 100.00,  48.48, 64,14/10/96
20:42 , 100.00,  21.05, 64,14/10/96
20:45 ,  60.00,   1.08, 64,14/10/96
20:48 , 100.00,   1.79, 64,14/10/96
20:51 , 100.00,  50.00, 64,14/10/96
20:54 , 100.00,  18.39, 64,14/10/96
20:57 , 100.00,  48.48, 64,14/10/96
21:0  , 100.00,   9.25, 64,14/10/96
21:3  ,  60.00,   2.36, 64,14/10/96
21:6  , 100.00,  50.00, 64,14/10/96
21:9  , 100.00,   2.15, 64,14/10/96
21:12 , 100.00,   2.11, 64,14/10/96
21:15 , 100.00,  13.11, 64,14/10/96
21:18 , 100.00,  16.84, 64,14/10/96
21:21 , 100.00,  10.81, 64,14/10/96
21:24 , 100.00,  50.00, 64,14/10/96
21:27 , 100.00,   6.23, 64,14/10/96
21:30 , 100.00,  12.70, 64,14/10/96
21:33 , 100.00,   8.29, 64,14/10/96
21:36 ,  40.00,   1.63, 64,14/10/96
21:39 , 100.00,  18.39, 64,14/10/96
21:42 , 100.00,  22.86, 64,14/10/96
21:45 , 100.00,   9.09, 64,14/10/96
21:48 , 100.00,  50.00, 64,14/10/96
21:51 , 100.00,   2.46, 64,14/10/96
21:54 , 100.00,   1.53, 64,14/10/96
21:57 , 100.00,  48.48, 64,14/10/96
22:0  , 100.00,   2.03, 64,14/10/96
22:3  , 100.00,   9.58, 64,14/10/96
22:6  , 100.00,   2.45, 64,14/10/96
22:9  , 100.00,  11.19, 64,14/10/96
22:12 , 100.00,  13.91, 64,14/10/96
22:15 , 100.00,  50.00, 64,14/10/96
22:18 , 100.00,  30.77, 64,14/10/96
22:21 , 100.00,  11.76, 64,14/10/96
22:24 , 100.00,   9.64, 64,14/10/96
22:27 , 100.00,  17.98, 64,14/10/96
22:30 , 100.00,  18.39, 64,14/10/96
22:33 , 100.00,   6.67, 64,14/10/96
22:36 , 100.00,   4.68, 64,14/10/96
22:42 , 100.00,  50.00, 64,14/10/96
22:45 , 100.00,   1.58, 64,14/10/96
22:51 , 100.00,  10.53, 64,14/10/96
22:54 , 100.00,   5.33, 64,14/10/96
22:57 , 100.00,   1.82, 64,14/10/96
23:6  , 100.00,  13.33, 64,14/10/96
23:9  , 100.00,  20.25, 64,14/10/96
23:12 ,  80.00,   2.22, 64,14/10/96
23:15 , 100.00,   1.08, 64,14/10/96
23:18 ,  80.00,   1.28, 64,14/10/96
23:24 ,  40.00,   1.25, 64,14/10/96
23:27 , 100.00,   3.64, 64,14/10/96
23:30 , 100.00,  12.40, 64,14/10/96
23:33 , 100.00,   1.58, 64,14/10/96
23:36 , 100.00,   6.72, 64,14/10/96
23:39 , 100.00,   2.08, 64,14/10/96
23:42 , 100.00,  24.24, 64,14/10/96
23:45 , 100.00,  19.51, 64,14/10/96
23:48 , 100.00,  16.33, 64,14/10/96
23:51 , 100.00,  29.63, 64,14/10/96
23:54 , 100.00,   7.44, 64,14/10/96
23:57 , 100.00,   1.56, 64,14/10/96
